 4.520e+00  4.057e-01  4.742e-01  8.631e-01
 4.540e+00  4.070e-01  4.729e-01  8.602e-01
 4.560e+00  4.082e-01  4.715e-01  8.573e-01
 4.580e+00  4.094e-01  4.701e-01  8.543e-01
 4.600e+00  4.106e-01  4.686e-01  8.513e-01
 4.620e+00  4.118e-01  4.672e-01  8.483e-01
 4.640e+00  4.130e-01  4.657e-01  8.453e-01
 4.660e+00  4.141e-01  4.641e-01  8.423e-01
 4.680e+00  4.153e-01  4.625e-01  8.392e-01
 4.700e+00  4.165e-01  4.609e-01  8.360e-01
 4.720e+00  4.176e-01  4.593e-01  8.329e-01
 4.740e+00  4.188e-01  4.576e-01  8.297e-01
 4.760e+00  4.199e-01  4.559e-01  8.265e-01
 4.780e+00  4.210e-01  4.542e-01  8.232e-01
 4.800e+00  4.222e-01  4.524e-01  8.200e-01
 4.820e+00  4.233e-01  4.506e-01  8.167e-01
 4.840e+00  4.244e-01  4.488e-01  8.133e-01
 4.860e+00  4.255e-01  4.469e-01  8.099e-01
 4.880e+00  4.266e-01  4.450e-01  8.065e-01
 4.900e+00  4.277e-01  4.431e-01  8.031e-01
 4.920e+00  4.288e-01  4.411e-01  7.996e-01
 4.940e+00  4.298e-01  4.392e-01  7.961e-01
 4.960e+00  4.309e-01  4.371e-01  7.926e-01
 4.980e+00  4.320e-01  4.351e-01  7.890e-01
 5.000e+00  4.330e-01  4.330e-01  7.854e-01
 5.020e+00  4.341e-01  4.309e-01  7.818e-01
 5.040e+00  4.351e-01  4.288e-01  7.781e-01
 5.060e+00  4.361e-01  4.266e-01  7.744e-01
 5.080e+00  4.371e-01  4.244e-01  7.706e-01
 5.100e+00  4.382e-01  4.222e-01  7.668e-01
 5.120e+00  4.392e-01  4.199e-01  7.630e-01
 5.140e+00  4.402e-01  4.176e-01  7.591e-01
 5.160e+00  4.411e-01  4.153e-01  7.552e-01
 5.180e+00  4.421e-01  4.130e-01  7.513e-01
 5.200e+00  4.431e-01  4.106e-01  7.473e-01
 5.220e+00  4.441e-01  4.082e-01  7.433e-01
 5.240e+00  4.450e-01  4.057e-01  7.392e-01
 5.260e+00  4.460e-01  4.033e-01  7.352e-01
 5.280e+00  4.469e-01  4.008e-01  7.310e-01
 5.300e+00  4.479e-01  3.983e-01  7.269e-01
 5.320e+00  4.488e-01  3.957e-01  7.226e-01
 5.340e+00  4.497e-01  3.931e-01  7.184e-01
 5.360e+00  4.506e-01  3.905e-01  7.141e-01
 5.380e+00  4.515e-01  3.879e-01  7.098e-01
 5.400e+00  4.524e-01  3.853e-01  7.054e-01
 5.420e+00  4.533e-01  3.826e-01  7.010e-01
 5.440e+00  4.542e-01  3.799e-01  6.965e-01
 5.460e+00  4.551e-01  3.771e-01  6.920e-01
 5.480e+00  4.559e-01  3.744e-01  6.875e-01
 5.500e+00  4.568e-01  3.716e-01  6.829e-01
 5.520e+00  4.576e-01  3.688e-01  6.783e-01
 5.540e+00  4.585e-01  3.659e-01  6.736e-01
 5.560e+00  4.593e-01  3.630e-01  6.689e-01
 5.580e+00  4.601e-01  3.602e-01  6.641e-01
 5.600e+00  4.609e-01  3.572e-01  6.593e-01
 5.620e+00  4.617e-01  3.543e-01  6.545e-01
 5.640e+00  4.625e-01  3.513e-01  6.496e-01
 5.660e+00  4.633e-01  3.483e-01  6.447e-01
 5.680e+00  4.641e-01  3.453e-01  6.397e-01
 5.700e+00  4.649e-01  3.423e-01  6.346e-01
 5.720e+00  4.657e-01  3.392e-01  6.296e-01
 5.740e+00  4.664e-01  3.361e-01  6.244e-01
 5.760e+00  4.672e-01  3.330e-01  6.193e-01
 5.780e+00  4.679e-01  3.299e-01  6.141e-01
 5.800e+00  4.686e-01  3.267e-01  6.088e-01
 5.820e+00  4.694e-01  3.235e-01  6.035e-01
 5.840e+00  4.701e-01  3.203e-01  5.981e-01
 5.860e+00  4.708e-01  3.171e-01  5.927e-01
 5.880e+00  4.715e-01  3.138e-01  5.873e-01
 5.900e+00  4.722e-01  3.106e-01  5.818e-01
 5.920e+00  4.729e-01  3.073e-01  5.762e-01
 5.940e+00  4.735e-01  3.040e-01  5.707e-01
 5.960e+00  4.742e-01  3.006e-01  5.650e-01
 5.980e+00  4.749e-01  2.973e-01  5.593e-01
 6.000e+00  4.755e-01  2.939e-01  5.536e-01
 6.020e+00  4.762e-01  2.905e-01  5.478e-01
 6.040e+00  4.768e-01  2.871e-01  5.419e-01
 6.060e+00  4.774e-01  2.836e-01  5.361e-01
 6.080e+00  4.781e-01  2.802e-01  5.301e-01
 6.100e+00  4.787e-01  2.767e-01  5.241e-01
 6.120e+00  4.793e-01  2.732e-01  5.181e-01
 6.140e+00  4.799e-01  2.697e-01  5.120e-01
